Id,Sentiment,Text
5118,neutral,hoalaahh baru ngeh wkwkwk aku blm pernah nyoba buat ganti background nya
5119,neutral,trans jh sekarang 1 2 3 loh kamu belum bangun juga v malam sampai jumpa besok pagi rm skrg telingaku rasanya mel 
5120,negative,ora aku malah mimpi jerawaten mba aku wediii ketone aku luih wedi jerawaten timbang reti mereka berdekatan 
5121,positive,lu ya hahahahahha
5122,negative,boleh mati aku lama2 gini
5123,neutral,i've been searching about bella lepas ternampak iklan kat insta which state dia start dia punye career as singer da 
5124,negative,aku tak cukup laju lagi nak lari daripada masalah ataupun masalah ni terlalu laju kejar aku sampai aku tak cukup tanah utk lari 
5125,neutral,satu lagi pantang bila kita dah post esoknya dia tnya bila barang nak smpai mana aku tahu aku bukan postman 
5126,neutral,okay mee bandung dia mmg power tak sah tak makan kalau datang sini kuah dia pekatt yg buat sedappp udan 
5127,neutral,aku rs
5128,neutral,aku liat dari komen ig agnezmo dulu males go international 
5129,neutral,baca reply aku pon pening 
5130,neutral,itu jaket kaos dan backpack kamu tuker semua waah
5131,neutral,aku kuliah di jaksel tapi nggak pernah denger yang ngomong mix gitu dehekalinya mix indo jawa
5132,neutral,bro dalam islam dari segi nafkah zahir adalah seperti berikut isteri gt anak gt bapa gt ibu gt seterusnya ketaatan lela 
5133,neutral,unnie aku mauk pls giveawaynya worldwide wqwqwqwq
5134,neutral,weyh aku je ke yang takda gambar sorang2 
5135,negative,ada masalah ke kalau pakai gambar sendiri as a wallpaper ada pulak yang tak puas hati dengan aku hp aku kot aku tengok 
5136,negative,aku berkali kali baca aja ga paham maksudmu gimana nder hadehhh ga danta ngana
5137,neutral,ga dicuci aja dia mau kok mba kemaren dia bilang sama aku 
5138,neutral,aku nk tumpang tak bagi yaa tumpang boleh bohhh
5139,negative,aku keelatan saja sebab perasaan ini tak bisa ku utarakan recehkantwitter
5140,negative,tragis teruk yal
5141,neutral,kamu kemana ajaih
5142,positive,hei kamu iyah kamu kok senymnya bikin hati meleleh sih angel chibi
5143,neutral,coba pake deo yg nuskin nder menurut aku bagus sihh karna dlu pas smp juga aku agak bb gitu setelah pake itu syudah tidaaaaa
5144,positive,alhamdulillah muet band 4 aku just target band 2 je tapi alhamdulillah thank you allah 
5145,negative,sapa nak layan perangai annoying aku ni nanti wei
5146,positive,ingin menemukan seseorang yang jika bersamanya aku merasa pulang 
5147,neutral,makin ramai yg desak aku mcm sroh bla aku pon makin sakit innalillah
5148,neutral,astagaaa ni lebih kurang tutup periuk nasik aku la ni gahshxhxhx
5149,neutral,dekat dua jam aku cari igshop yg ada dropship tapi satu pun tak berkenan di hati taknak bayar yuran boleh takk just nak free je hahahah
5150,neutral,maaciwww ntar aku cari shampoo nyaa 
5151,negative,kamu yg bohong berarti
5152,neutral,adoi dekah aku 
5153,positive,semalam dah kenapa aku emotional teruks hagahaahaha
5154,neutral,awk tu yg kena tebalkan muka apa kata kita start dgn cadangan tukar parti banyak lg parti lain dalam ma 
5155,neutral,nanti ya staff kalo aku udah jadi konglomerat ' 
5156,negative,toxic bgt tetangga2mu ingin istighfar aku jadinya btw setelah membaca ceritamu aku bisa 
5157,neutral,kalo butuh saya saya siap kapan aja mama inginkan ini wa aku 081216761816 
5158,positive,aku juga udah kalem jadian yuk 
5159,negative,haritu gelakkan member nak kena saman harini aku pulak cakap macam sanjung bodoh sebab nak minta lepas 
5160,negative,aku tidak suka membenarkan bule yg kalo ngomong bahasa masih salah2elama aku ngerti aku rapopo lagian bahasa in 
5161,neutral,aku dakpe duk kg taik mu tu tmpat orang
5162,neutral,samaaa aku jg udah seminggu lebih blm dibales
5163,neutral,mana sih kemaren yg mau top up'in saldo gopay aku udh di kasih nomer nya juga padahal 
5164,neutral,aku ngeden mbar 
5165,neutral,nyimak jawaban nunik 
5166,neutral,wahh se line sm ong engga masi muda ituiapsiapppppppppp maklumi ya aku kalo suka nge gas gajelas 
5167,neutral,ufo reply fan kapan pertama kali kamu minum mabuk kyu bagaimana kamu bisa tidak tahu 
5168,negative,sender ini bukanlah aku tp dia seperti aku 
5169,neutral,kalo dom jakarta aku ambjl
5170,neutral,halooo afa aku tika 97l salam kenal yaaa gt lt 
5171,neutral,aku dh pesan byk kali tu la hg trikot sgt mak cik kantin tu mangkaq la
5172,positive,kalau suatu saat nanti kamu rindu padaku maukah kamu memberitahu aku agar aku bisa langsung berlari menemuimu 
5173,neutral,nduk kamu kemana to dari kemarin sore gaada kabar dicariin ma ian
5174,negative,kamu ngatain diriendiri 
5175,neutral,silahkan kamu duluan aja yg masuk nanti saya belakangan v
5176,negative,taik punya waze bawak aku pusing shah alam subang damansara jalan duta kl then baru smpai ampang
5177,positive,semangatjalanihidupmeskipun akhir2 ini sikap dia dingin ke aku 
5178,neutral,kalo ada aku aku belai sampai kamu pules tertidur di dadaku kamu bangun dah aku jilatin memek kamu mau gak ku duda
5179,neutral,selama ni aku ingat popcorn ni popcorn jer taktau pulak ada jenis mushroom amp butterfly 
5180,neutral,baru aku tau mende ni cawan 'plastic' ouhhh 
5181,neutral,sudah ditemukan duluan 
5182,positive,wah fc aku dibilang cantik sama yang unyu unyu nih 
5183,neutral,aku ada ycangyang minat 
5184,negative,ayahku cuek pelit nyebelin kata orang wajahnya garang tp dulu pas aku tidur sembarangan ayah yg menggendon 
5185,negative,karena kata mama aku suka teriak dikamar mandi mungkin aku yg kalah 
5186,neutral,sali naman aku jan
5187,neutral,dianya gak tau kak terakhir aku liat sih dia masih follow aku kak
5188,positive,gapapa aku mah terima aja kalo dari dia wkwkwk
5189,positive,aku tahu dia suka kau i just pretend like i dont know i already have you and you are officially mine but still a 
5190,negative,jangankan kalian orgtua gue sendiri pun udh nanyak woy kamu kalo udh ada yg cocok dan seriusan lgsg nikah aja 
5191,positive,crazy rich asians harus nonton pokoknyaaa kamu
5192,negative,teman seperjuangan revisi ga ada yang ambis aku pun males ambis 
5193,neutral,aku nk search johny english la gile 
5194,negative,aku tidak ingin memutuskan
5195,neutral,esok aku memang pandang muka orang orang pandang balik muka aku sampai muntah dalam ktm 
5196,neutral,aku beli di sephora waktu itu tapi di shopee ada kok kalo gasalah namanya beautyhaulindo
5197,positive,aku mimpi jalan jalan naik motor sama anakku lucu sekali karena aku gak bisa bawa motor dan gak punya anak hahaa 
5198,neutral,gpp kan suda mommy ableee gt lt 
5199,neutral,aku ulangtahun ucapin dong doa2 kamu kan manjur banget kaya emak tiri 
5200,neutral,nasi lemakemangkuk dia rare sebab letak telur goyang sekali bukan satu tapi 3 bijiambal dia aku suka pedas2 manis 
5201,positive,may kilala aku hahahahaha
5202,positive,manja ya hahahaha menurut aku ya kak kamu malah welcome banget cuma kadang typingnya suka mirip kak 
5203,neutral,al kisah aku dan ikan koi 
5204,positive,dear crush aku tahu aku takboleh memilikimu jadi biarkanlah aku memilikimu dalam imaginasi aku hahah
5205,neutral,yaudah aku top qm beng beng
5206,neutral,senang sangat sampai aku buat soalan objective tak guna calculator ' 
5207,neutral,ngapa ada warning 17 wkwkwkwkwk
5208,positive,yaudah cari dulu kalo udah cari tau kasi tau aku hahahahahha
5209,positive,salah satu perkara yg aku hargai bila dlm perhubungan ialah buah dada percuma yg disertakan sekali dgn pakej bercinta
5210,negative,iya akunya bukan insucure masalah komunikasi kalo bisa dm kenapa pakai wa nanti aku kasih nomer wa aku kalo wa udah bikin wa untuk alter
5211,positive,hahaha kau asal tetiba ingat aku kisah kau kisah ke tak aku sumpah tak kisah do
5212,neutral,yang harus diurus badan soalnya bisa tetiba melar ga kerasa ntar nyesel loh npwp aku ga paham 
5213,positive,malam tadi din semalam aku tak lunch sembelit hahaha
5214,negative,kenapa la banyak sgt cerita kt twitter yg aku baca pasal perempuan curang korang tak kesian ke dekat lelaki yg nk halalkan korg tu 
5215,neutral,ngerjain tugas typical aku bgt 1 ngetik 10 20 kata 2 main hp 10menit 3 ngetik 10 30 kata 4 list lagu play 
5216,neutral,aku punya care dekat pojan lebih dari aku care kat crush dengan ex boyfriend sendiri tengok kat insta dia upload g 
5217,negative,g bole dia punya aku 
5218,neutral,indra kesepuluh dong bes hai aku cogan kamu bcloseday
5219,neutral,kl dorm jakarta aku ambil deh
5220,neutral,mcm ku kenal siapa kamu 
5221,negative,aku confuses mana satu anjingnya 
5222,neutral,aku tida berfandom 
5223,neutral,iya aku jg mikir gitu skinship nya sampek ciom ciom tiap hari orang dah nikah aja bisa cerai gara2 
5224,neutral,cie ada balon balon terbang pibesday mylofemakin di depan aku kan yang peama ngucapin di twitter yes
5225,negative,jasmine gabut nadhira lagi mikir abis ini nyesel gak ya udah minjemin kaos ukuran nya ke aku cukup 
5226,neutral,kl pki itu nyata dan ada yg sudah mengaku pki dan dia bangga rezim diem aja lah ini nuduh orang khilafah gk jelas 
5227,neutral,hi kakak salam kenal aku baru di dunia alter mohon sangat bantu retweet takan mengecewakan pelanggan dan takan membuat kec 
5228,neutral,iyaa yellow tp kebelakang aku 
5229,neutral,just nk pesan kalau gi travel jauh2 jgn niat awal2 mcm nie aku gi situ nk cuci2 mata je awek sana lawa2 sbb nie termasuk 
5230,negative,ini apaan kakakz aku anakx volos g ngerti
5231,positive,sebenernya aku gapapa sih which is itu tuh penting bgt kan karena english tuh literally international language tp prefer bah 
5232,neutral,selamat datang di ena 
5233,neutral,aku akan nyetir bukan kamu loh apaan kan aku udah punyaim juga kamu udah diem disebelah aku aja bts pcas 
5234,negative,aku tak pergi takde kawan takkan nak ber aerobik sesorang
5235,neutral,definisi netizen sebenarnya buat kamu apa sih 
5236,neutral,tips study baca faham tulis balik ape dibaca buat latihan ulang 2 3 kali aku taktipu ko akan ingat 5 tahun ak 
5237,positive,ciee nambah umur semoga diumur yg baru ini jadi makin berkah yaa tarii semoga lancar rejekiny 
5238,negative,ya allah masyallah aku di fitnah sebegini rupa tapi mg minat bab2 goni op kiro jolo ah ore kelate ni bergetah tah tah tah
5239,negative,wahai gurls di luar sana aku pun insecure jugak tengok perempuan cantik tapi takde lah sampai mempersoalkan ciptaan tuhan 
5240,neutral,gw jd apa dong 
5241,neutral,me abang kalo udh dibanking hall tlp biar aku turun ya bang ojol kalo kk turun skrg dan sy jalan skrg pasti kit 
5242,neutral,satu aja 
5243,positive,lucu adalah ketika kamu menilai orang lain hanya dari cerita teman yang membenci orang tersebut lebih lucu lagi 
5244,positive,woy wkwkwkww
5245,neutral,yaudah aku serius juga deh 
5246,neutral,la bf kamu uitmpp kewp ayu
5247,neutral,aku cobaa
5248,negative,kok aku ga ngerti ya 
5249,negative,kamu kok curhat
5250,neutral,lah aku gatau itu email sm passwordnya apa itu kan jadoel
5251,neutral,sampe pernah disuratin njir satu2 disamperin ke kosan gitu terus diselipin surat di pintu macam surat 
5252,neutral,aku jumpa ic ni atas highway time bantu orang kemalangan tlg saya cari owner ni jumpa kt kl 0189464060 er1 rescue t 
5253,neutral,4 bulan depan la baru aku main jawabnya
5254,neutral,of course not okay mati peremouan tu nnt aku kerja kan 
5255,neutral,pastu semua gambo gego 
5256,negative,dah buat masalah cari pasai dengan aku pastu mai duk buat2 baik plak 
5257,neutral,aku bagian motoin aja deh 
5258,negative,kadang2 aku rasa kau terpaksa sayang aku walapon kau ade pilihan yang lain 
5259,neutral,apa aja yg kamu beli 
5260,negative,helo kenapa tiba tiba aku jadi malas nak cas henfon
5261,negative,aku takut je kalau kamera tu jatuh terpijak
5262,positive,suatu hari nanti kamu akan tahu bahwa menjadi org baik itu lebih sulit dibndngkn mnjd org pintar kepintaran itu s 
5263,neutral,masi cari aku ada tp 1 doang
5264,positive,hari ini cerah yaecerah wajah kamu 
5265,neutral,tlist kalo ada yg menang juga dm aku yaa huhu butuh temen barengan 
5266,positive,aku just berpegang teguh pd ungkapan kau setia jodoh kau akn setia kalau dicurang satu hari nnti mesti akan te 
5267,negative,stress nyo la aku main nga gini
5268,neutral,padahal waktu itu ada bintang ada bulan awan ndak ada gerimis juga enggak lha kok saya kek kerasa ada petir kue 
5269,neutral,oh god i remembered i pernah minum teh kurus memang selalu la ke tandas but i felt like selera makan macam bela s 
5270,negative,cite dia aku sakit perut pastu bas ni lambat pulak haha
5271,positive,di antara buku buku kesukaan yang kaubaca sampai malam kian jauh dan sendiri aku ingin jadi buku yang menelungkup di d 
5272,neutral,aku saje citer kat dia apa dia dah buat dan aku yang terkena tempias dia senyum dan macam nak lari2 dari aku h 
5273,positive,ya ampun aku ngakak wkkw
5274,negative,masa aku nak picked up ibu aku malam tadi dekat mc ada kucing ni dudukje tengok bas lalu lalang aku datang dekat 
5275,neutral,aku pernah juga tanya dia macam mana dia mula dari bawah business dia tu dia pernah cite dia habispm dia keje de 
5276,neutral,gaada aku yg paling berkuasa di rumah 
5277,positive,wkwkwkwk makasihh aku save yg tulisan arab nya
5278,neutral,oalaaah aku daftar sih tapi ga tau keterima apa engga hehe
5279,neutral,sama bagusnya cuman selera aku di yang ke 2
5280,neutral,mikha kalo di tawarin jadi aktor di filmenior nanti kamu bakalan acc gak 
5281,positive,aku mau ini udah dri kpan tau tpi blum bisa kbli2 karna uangnya dipakai buat yg lain dlu ' wish me luck 
5282,positive,saking aku sopan cangkemku lngsung jaluk sepuro mari ngunu mangkel dewe 
5283,neutral,kamu gitu
5284,negative,ini mistis dan horror banget guys sampai aku kalau keinget langsung pingin kabur ke kuburan gali tanah dan ngumpet di sana aja 
5285,neutral,yaampun putt ko jadi berputar2 gini ya intinya aku gemas liat fake dan real maknae di ava kamu 
5286,neutral,di sela sela convo saat ada yang petrus biasanya cewe cewe pada jawab begini mundur kamu 
5287,neutral,aku itu gendut bukan karna makannya banyak tapi karna dari kecil diajarin makan harus sampai habis kalau gak nasinya nangi 
5288,negative,udah gausah baper dia itu ngetik cuma pake jari jadi kamu bacanya pake mata aja gausah pake hati 
5289,neutral,satu akun dulu ajaa kalau kamu buat di berbagai akun nanti ujungnya hilabg muse di beberapa tempat l 
5290,negative,ada satu tahap aku rasa nak hilangkan diri dari semua orang pergi kat tempat semua orang tak dapat nak cari aku 
5291,neutral,kamu dijanjiin tim mu bakalan naik peringkat tapi syaratnya harus mau ngalah dulu gituitu cewek dirayu gitu do 
5292,neutral,aku dah send resume tau
5293,negative,hi kamu menjijikkan 
5294,negative,katanya limit saldo kurang padahal limitnya sisa banyak jauh di atas harga barang pindah merchant laen dengan har 
5295,neutral,instagram mumpungsepi hanya sekedar mengingatkan bahawasanya nggombal itu boleh asalkan setelah kebutuhan dasar pasangan 
5296,neutral,cek apa yg abis visit ke profil kamu
5297,neutral,kenapa lagu background lagi lama dari yang kat ig aku 
5298,negative,17's carat pls cheering me up aku sedih bgt ga kepilih udah mati2an komen dari part i tapi tetep ga berhasil emang 
5299,neutral,aku tanya pasal bus ke dan wangi je pastu dorang terus melalut bebel pasal bus rapidkl la polis bantuan kt statio 
5300,neutral,almost 2 weeks i'm here now ramai yg tarik diri dari sambung belajar mungkin nak give up next enjoy diri diorang 
5301,neutral,aku lebih muda dari unnie loh 
5302,neutral,ini nih 
5303,positive,pdhal aku bisa jdi so sweet juga ko ga percaya mau bukti ayo buktiin kalo gagal barang bisa kembali 
5304,negative,kalau aku bilang aku ga peduli dan ga care lagi dengan kamu itu yang akan aku lakukan
5305,neutral,ye weh aku bukannya baik sangat pun tapi agak agak la jaga la batas weh ' 
5306,neutral,include hri ini yah beb yg mau isi slot aku hri ini hayukk dm aku or chat lngsung 
5307,neutral,bagi aku kedai dia mmg sempoi tempat pun besar senang cari parking cuma panas sikit kalau korang dtg time lunch 
5308,neutral,yg's daughter's bias is donghyuk ina president's son's bias is donghyuk in the end donghyuktill wins 
